Date,Company Name,Company Ticker,ceoRating,ceoRatingSize,upMgmtRating,upMgmtRatingSize,overallRating,overallRatingSize,Price,PriceMA10,PriceMA14
2021/7/18,Opko Health Inc.,OPK,0.502013,14,2.7858,19,3.20568,22,3.500000,3.7120023716413124,3.75096853655467
2021/6/20,Opko Health Inc.,OPK,0.557173,14,2.82011,19,3.50254,22,3.700000,3.740211658749739,3.7401361077904536
2021/5/23,Opko Health Inc.,OPK,0.625951,14,2.97455,19,3.60201,22,3.650000,3.661102240843277,3.710366207962533
2021/4/18,Opko Health Inc.,OPK,0.625951,14,2.97455,19,3.60201,22,4.340000,4.278978721670526,4.307165239102862
2021/3/21,Opko Health Inc.,OPK,0.53436,14,2.59534,19,3.36293,22,4.850000,4.64865002218554,4.6443764644351235
2021/2/21,Opko Health Inc.,OPK,0.53436,14,2.56881,19,3.42627,22,4.810000,5.36630907263374,5.345535592523428
2021/1/24,Opko Health Inc.,OPK,0.53436,14,2.56881,19,3.42627,22,4.410000,4.427779027159921,4.41302048274216
2020/12/27,Opko Health Inc.,OPK,0.167427,14,1.55013,19,3.13574,22,4.230000,4.442074002265685,4.443806318498229
2020/11/29,Opko Health Inc.,OPK,0.167427,14,1.55013,19,3.1298,22,4.130000,3.935537851074492,3.915460259961259
2020/10/25,Opko Health Inc.,OPK,0.127478,14,1.5038,19,2.73148,22,4.300000,4.270008187469687,4.212143540801437
2020/9/27,Opko Health Inc.,OPK,0.127478,14,1.5038,19,2.72331,22,3.220000,3.1742812874942925,3.2340577479841617
2022/7/31,Opendoor Technologies Inc,OPEN,0.791498,159,3.45501,218,3.73638,272,4.910000,5.041909559909872,5.095421069747866
2022/7/24,Opendoor Technologies Inc,OPEN,0.793132,159,3.44421,218,3.74055,272,5.170000,5.334091289150453,5.332813155216462
2022/6/19,Opendoor Technologies Inc,OPEN,0.791943,159,3.42171,218,3.70875,272,4.830000,5.5779392055970085,5.85790284276235
2022/5/22,Opendoor Technologies Inc,OPEN,0.826804,159,3.47494,218,3.78184,272,6.850000,6.885368181375549,6.929575672140938
2022/4/17,Opendoor Technologies Inc,OPEN,0.849779,159,3.53928,218,3.84525,272,8.830000,8.30172211651819,8.310848339790665
2022/3/20,Opendoor Technologies Inc,OPEN,0.886063,159,3.67333,218,3.97494,272,8.290000,7.700876503105588,7.830763154034061
2022/2/20,Opendoor Technologies Inc,OPEN,0.893915,159,3.69288,218,4.0191,272,10.710000,10.527890544490361,10.466381103230113
2022/1/23,Opendoor Technologies Inc,OPEN,0.915064,159,3.78735,218,4.07917,272,9.470000,11.020637301941722,11.524892640185534
2021/12/19,Opendoor Technologies Inc,OPEN,0.921861,159,3.86269,218,4.12957,272,14.300000,14.57286721690809,15.051364554871487
2021/11/21,Opendoor Technologies Inc,OPEN,0.915566,159,3.84971,218,4.10989,272,19.730000,21.345992792179736,21.603218228339482
2021/10/24,Opendoor Technologies Inc,OPEN,0.907443,159,3.75586,218,4.01817,272,23.389999,23.125151072678293,22.689825001354976
2021/9/19,Opendoor Technologies Inc,OPEN,0.893599,159,3.64803,218,3.98461,272,18.330000,17.939373834741055,17.83966225553074
2021/8/22,Opendoor Technologies Inc,OPEN,0.88496,159,3.5818,218,3.91549,272,15.410000,15.33578036084457,15.310087834196562
2021/7/18,Opendoor Technologies Inc,OPEN,0.873262,159,3.58418,218,3.88903,272,14.420000,15.684357056966526,15.930450150987024
2021/6/20,Opendoor Technologies Inc,OPEN,0.859042,159,3.4217,218,3.77685,272,16.709999,16.771859970763533,16.716592651355672
2021/5/23,Opendoor Technologies Inc,OPEN,0.874607,159,3.45357,218,3.79321,272,15.120000,15.759847550324686,16.279566752061637
2021/4/18,Opendoor Technologies Inc,OPEN,0.872368,159,3.46012,218,3.75479,272,18.389999,20.2251208400616,20.78698978114514
2021/3/21,Opendoor Technologies Inc,OPEN,0.857643,159,3.36538,218,3.66773,272,27.530001,26.91600235655395,26.96744092536825
2021/2/21,Opendoor Technologies Inc,OPEN,0.847214,159,3.34327,218,3.64306,272,31.580000,31.421883637581,30.88428829336069
2021/1/24,Opendoor Technologies Inc,OPEN,0.867299,159,3.43096,218,3.73949,272,29.139999,28.039763063026744,27.65449599047806
2020/12/27,Opendoor Technologies Inc,OPEN,0.868446,159,3.53534,218,3.80279,272,27.350000,27.76798253781889,27.066911855387946
2020/11/29,Opendoor Technologies Inc,OPEN,0.858551,159,3.51954,218,3.76822,272,21.799999,19.53835910799666,19.317867498534593
2020/10/25,Opendoor Technologies Inc,OPEN,0.907339,159,3.62948,218,3.87517,272,19.440001,21.177339675828105,20.887894761855144
2020/9/27,Opendoor Technologies Inc,OPEN,0.900217,159,3.57206,218,3.86346,272,16.420000,15.268265299931649,14.765485962060405
2022/7/31,Option Care Health Inc.,OPCH,0.558634,131,2.74902,221,3.06024,282,33.599998,32.36800328560861,31.85076602334803
2022/7/24,Option Care Health Inc.,OPCH,0.553535,131,2.75821,221,3.07098,282,32.279999,30.882379374359502,30.457408315184786
2022/6/19,Option Care Health Inc.,OPCH,0.596963,131,2.90156,221,3.21398,282,25.990000,27.46634508054455,27.806260999470638
2022/5/22,Option Care Health Inc.,OPCH,0.606249,131,2.92114,221,3.25045,282,28.889999,28.540245980285118,28.49717166741797
2022/4/17,Option Care Health Inc.,OPCH,0.630522,131,2.93605,221,3.2588,282,29.450001,28.59367819007991,28.340242193423208
2022/3/20,Option Care Health Inc.,OPCH,0.627577,131,2.96103,221,3.2244,282,26.590000,26.02975849257909,25.855098709651536
2022/2/20,Option Care Health Inc.,OPCH,0.626836,131,2.9319,221,3.20235,282,23.650000,24.090296883725358,24.044429137090415
2022/1/23,Option Care Health Inc.,OPCH,0.647724,131,2.92171,221,3.24003,282,22.059999,23.730982227260554,24.28906946602555
2021/12/19,Option Care Health Inc.,OPCH,0.650791,131,2.92371,221,3.15862,282,26.070000,25.91607190984022,25.922046024170072
2021/11/21,Option Care Health Inc.,OPCH,0.618754,131,2.77348,221,3.04725,282,26.540001,26.760803111622977,26.76473802227991
2021/10/24,Option Care Health Inc.,OPCH,0.635602,131,2.72925,221,3.03342,282,26.430000,25.002464503463255,24.91190935930562
2021/9/19,Option Care Health Inc.,OPCH,0.634749,131,2.78317,221,3.03663,282,25.750000,25.7930977878988,25.691213617125655
2021/8/22,Option Care Health Inc.,OPCH,0.660674,131,2.66652,221,3.02292,282,23.700001,21.95235709534669,21.76892778829921
2021/7/18,Option Care Health Inc.,OPCH,0.664128,131,2.70171,221,3.04009,282,19.980000,20.897281293919715,21.01647835294519
2021/6/20,Option Care Health Inc.,OPCH,0.645437,131,2.66384,221,2.96289,282,20.559999,20.43375558490243,20.201076698929917
2021/5/23,Option Care Health Inc.,OPCH,0.613015,131,2.53975,221,2.88779,282,18.709999,17.820763484384326,17.87285768968112
2021/4/18,Option Care Health Inc.,OPCH,0.594166,131,2.47335,221,2.80746,282,19.360001,18.842154947950323,18.768418254168242
2021/3/21,Option Care Health Inc.,OPCH,0.565527,131,2.41607,221,2.73904,282,18.850000,19.51841143849071,19.504682153838232
2021/2/21,Option Care Health Inc.,OPCH,0.514132,131,2.41638,221,2.6471,282,18.920000,19.343172743150337,19.27447207404108
2021/1/24,Option Care Health Inc.,OPCH,0.478661,131,2.45295,221,2.61946,282,19.590000,18.09127260459744,17.678053484415347
2020/12/27,Option Care Health Inc.,OPCH,0.465435,131,2.58298,221,2.62415,282,15.550000,15.176360669214109,15.22591278582209
2020/11/29,Option Care Health Inc.,OPCH,0.420556,131,2.44487,221,2.55649,282,15.870000,15.707352605283473,15.585608150300367
2020/10/25,Option Care Health Inc.,OPCH,0.414673,131,2.37122,221,2.47342,282,14.150000,13.78112949330261,13.654758330870932
2020/9/27,Option Care Health Inc.,OPCH,0.403863,131,2.35042,221,2.46095,282,12.670000,11.749668562030262,11.648986259501461
2022/7/31,On Holding AG,ONON,1,1,3.42622,16,3.58461,22,21.770000,19.67296562368848,19.347227185542103
2022/7/24,On Holding AG,ONON,1,1,3.42756,16,3.58501,22,19.450001,18.596977273461942,18.450531580344993
2022/6/19,On Holding AG,ONON,1,1,3.43416,16,3.58696,22,17.000000,19.05093596707305,19.44333108182566
2022/5/22,On Holding AG,ONON,1,1,3.62381,16,3.72767,22,19.950001,20.60861280768939,21.09090502072682
2022/4/17,On Holding AG,ONON,1,1,4.05244,16,4.02246,22,24.820000,24.374925020564124,24.50817876901028
2022/3/20,On Holding AG,ONON,1,1,4.05707,16,4.02521,22,27.830000,23.62785236257211,23.574138974993197
2022/2/20,On Holding AG,ONON,,1,4.07798,16,4.19218,22,25.030001,27.279359352867047,27.506605851429512
2022/1/23,On Holding AG,ONON,,1,4.07798,16,4.28407,22,25.750000,28.90488630854533,30.12227297160132
2021/12/19,On Holding AG,ONON,,1,4.07798,16,4.28407,22,36.200001,37.80324684636608,38.337751200906894
2021/11/21,On Holding AG,ONON,,1,4.07798,16,4.28407,22,44.939999,42.17502244078154,40.84641598943024
2021/10/24,On Holding AG,ONON,,1,4.08537,16,4.37766,22,33.259998,31.461214740200408,31.434115633121323
2021/9/19,On Holding AG,ONON,,1,4.0943,16,4.32873,22,38.950001,36.08859552066115,35.814400364444445
2021/8/22,On Holding AG,ONON,,1,4.0943,16,4.32873,22,,,
2021/7/18,On Holding AG,ONON,,1,4.0943,16,4.36146,22,,,
2021/6/20,On Holding AG,ONON,,1,4.40859,16,4.45717,22,,,
2021/5/23,On Holding AG,ONON,,1,4.40859,16,4.51935,22,,,
2021/4/18,On Holding AG,ONON,,1,4.74084,16,4.42095,22,,,
2021/3/21,On Holding AG,ONON,,1,4.74084,16,4.42095,22,,,
2021/2/21,On Holding AG,ONON,,1,4.74084,16,4.42095,22,,,
2021/1/24,On Holding AG,ONON,,1,4.74084,16,4.42095,22,,,
2020/12/27,On Holding AG,ONON,,1,4.74068,16,4.42116,22,,,
2020/11/29,On Holding AG,ONON,,1,5,16,4.3553,22,,,
2020/10/25,On Holding AG,ONON,,1,5,16,5,22,,,
2022/7/31,1Life Healthcare Inc.,ONEM,0.433072,15,2.34391,17,2.57066,27,16.940001,15.21415046755851,14.310958101985253
2022/7/24,1Life Healthcare Inc.,ONEM,0.43268,15,2.3434,17,2.57045,27,17.150000,12.282998099015494,11.595615894501243
2022/6/19,1Life Healthcare Inc.,ONEM,0.491292,15,2.34091,17,2.62918,27,7.930000,7.734016301103139,7.829940460313899
2022/5/22,1Life Healthcare Inc.,ONEM,0.489776,15,2.33898,17,2.62842,27,8.800000,8.122416372742194,8.08269300059475
2022/4/17,1Life Healthcare Inc.,ONEM,0.487938,15,2.33665,17,2.6275,27,10.370000,10.648009096198454,10.642330594874895
2022/3/20,1Life Healthcare Inc.,ONEM,0.555504,15,2.35007,17,2.77709,27,10.700000,9.489549201828694,9.579119951684126
2022/2/20,1Life Healthcare Inc.,ONEM,0.554131,15,2.34833,17,2.77663,27,9.590000,10.751136550601744,10.923165002846105
2022/1/23,1Life Healthcare Inc.,ONEM,0.4911,15,2.26966,17,2.75658,27,10.480000,12.718245954993337,13.442812341566608
2021/12/19,1Life Healthcare Inc.,ONEM,0.462568,15,2.28246,17,2.78288,27,17.410000,16.88832763708164,17.096061338907468
2021/11/21,1Life Healthcare Inc.,ONEM,0.462568,15,2.28246,17,2.78251,27,19.809999,21.333934804476307,21.48753780121244
2021/10/24,1Life Healthcare Inc.,ONEM,0.462568,15,2.28246,17,2.78215,27,21.940001,21.399465658502663,21.344461383058302
2021/9/19,1Life Healthcare Inc.,ONEM,0.527906,15,2.1758,17,2.68336,27,25.160000,24.585375631865,24.543512876240353
2021/8/22,1Life Healthcare Inc.,ONEM,0.454485,15,2.07133,17,2.71828,27,22.510000,23.94005005863548,24.580244973932608
2021/7/18,1Life Healthcare Inc.,ONEM,0.454485,15,2.07133,17,2.7176,27,25.809999,29.275389979120398,30.14148641236242
2021/6/20,1Life Healthcare Inc.,ONEM,0.454485,15,2.07133,17,2.71707,27,33.880001,34.1621202088173,34.44225107934642
2021/5/23,1Life Healthcare Inc.,ONEM,0.454485,15,2.07368,17,2.73444,27,33.139999,35.17322219298675,36.17371394908771
2021/4/18,1Life Healthcare Inc.,ONEM,0.519498,15,2.20013,17,2.7975,27,41.810001,41.63187285780098,41.47237864809952
2021/3/21,1Life Healthcare Inc.,ONEM,0.529068,15,2.11859,17,2.84899,27,39.830002,42.06469472787967,43.06407404431201
2021/2/21,1Life Healthcare Inc.,ONEM,0.529068,15,2.11859,17,2.83397,27,56.669998,56.090892693350526,55.34528918197731
2021/1/24,1Life Healthcare Inc.,ONEM,0.513055,15,2.09562,17,2.66453,27,50.310001,46.38056120984885,45.39208898919379
2020/12/27,1Life Healthcare Inc.,ONEM,0.446875,15,2.00394,17,2.47346,27,43.490002,40.88045719230718,39.92019408561404
2020/11/29,1Life Healthcare Inc.,ONEM,0.448103,15,2.00398,17,2.47437,27,33.630001,33.368918914343794,33.16431182893426
2020/10/25,1Life Healthcare Inc.,ONEM,0.210846,15,1.59343,17,2.1708,27,31.910000,30.922516528881157,30.56476745060199
2020/9/27,1Life Healthcare Inc.,ONEM,0.261283,15,1.68037,17,2.29712,27,27.100000,27.546762983696418,27.801391658695227
2022/7/31,Old National Bancorp,ONB,0.837043,52,3.56266,71,3.60125,94,17.410000,16.43501711553751,16.190449012372238
2022/7/24,Old National Bancorp,ONB,0.837043,52,3.56266,71,3.60214,94,15.880000,15.50723762631766,15.406045995728888
2022/6/19,Old National Bancorp,ONB,0.817225,52,3.49704,71,3.6099,94,14.590000,14.986092893377673,15.113426387483758
2022/5/22,Old National Bancorp,ONB,0.876434,52,3.60918,71,3.56987,94,15.156045,15.313817142908025,15.327296040779842
2022/4/17,Old National Bancorp,ONB,0.841895,52,3.61077,71,3.59214,94,15.175871,15.521618478622564,15.733518978843293
2022/3/20,Old National Bancorp,ONB,0.841895,52,3.56483,71,3.57963,94,17.069136,17.34477860339117,17.393671337932957
2022/2/20,Old National Bancorp,ONB,0.800326,52,3.48567,71,3.61706,94,17.996521,18.103778015428233,18.16462049911018
2022/1/23,Old National Bancorp,ONB,0.865669,52,3.67973,71,3.78713,94,18.321047,18.865721904099537,18.79641491297952
2021/12/19,Old National Bancorp,ONB,0.85292,52,3.58817,71,3.77309,94,17.022938,17.325001328265085,17.3913837530193
2021/11/21,Old National Bancorp,ONB,0.84519,52,3.57045,71,3.79498,94,17.846558,17.785692559065154,17.702693800461724
2021/10/24,Old National Bancorp,ONB,0.818007,52,3.72466,71,3.80572,94,17.339167,16.990987867923376,16.89190012042705
2021/9/19,Old National Bancorp,ONB,0.800765,52,3.7017,71,3.79458,94,15.573049,15.697630552110724,15.761780971520297
2021/8/22,Old National Bancorp,ONB,0.79917,52,3.68724,71,3.78649,94,15.954416,15.965940284978823,15.96251840807188
2021/7/18,Old National Bancorp,ONB,0.784023,52,3.66517,71,3.71994,94,16.099543,16.544857023547102,16.683112890701224
2021/6/20,Old National Bancorp,ONB,0.743203,52,3.60257,71,3.63797,94,17.115442,17.888644136619966,17.985413262600783
2021/5/23,Old National Bancorp,ONB,0.605682,52,3.27634,71,3.60134,94,18.747499,18.581462605615236,18.560221111362647
2021/4/18,Old National Bancorp,ONB,0.630592,52,3.42591,71,3.70053,94,18.459372,18.49871528926346,18.54880850893577
2021/3/21,Old National Bancorp,ONB,0.812867,52,3.74848,71,3.81483,94,19.717531,19.39889429794244,19.172206376365054
2021/2/21,Old National Bancorp,ONB,0.808548,52,3.75206,71,3.95014,94,17.338713,17.04257529404053,16.981582711363913
2021/1/24,Old National Bancorp,ONB,0.740472,52,3.45751,71,3.74436,94,17.262455,17.009294827727167,16.874244227899567
2020/12/27,Old National Bancorp,ONB,0.809914,52,3.46501,71,3.52822,94,15.784993,15.608886095705639,15.591073851006875
2020/11/29,Old National Bancorp,ONB,0.824156,52,3.48412,71,3.47959,94,15.603887,15.467040679166422,15.259479383968685
2020/10/25,Old National Bancorp,ONB,0.796371,52,3.42464,71,3.38514,94,13.921576,13.311237179931137,13.166184508131503
2020/9/27,Old National Bancorp,ONB,0.761197,52,3.71683,71,3.49475,94,11.710003,12.072140382457981,12.252097538520847
2022/7/31,ON Semiconductor Corporation,ON,0.790103,224,3.32049,425,3.8523,562,66.779999,60.87123632062841,59.567448801837934
2022/7/24,ON Semiconductor Corporation,ON,0.789266,224,3.31998,425,3.85211,562,59.419998,56.9526860247511,56.086848884158
2022/6/19,ON Semiconductor Corporation,ON,0.768204,224,3.29712,425,3.85089,562,52.459999,57.43629330690918,57.990116496308715
2022/5/22,ON Semiconductor Corporation,ON,0.775263,224,3.27079,425,3.81839,562,56.459999,55.55587671874395,55.32289387840316
2022/4/17,ON Semiconductor Corporation,ON,0.745464,224,3.31995,425,3.80514,562,53.259998,55.19214065562565,56.14841578750099
2022/3/20,ON Semiconductor Corporation,ON,0.746128,224,3.38389,425,3.84413,562,61.930000,58.92806319077773,58.89415279074508
2022/2/20,ON Semiconductor Corporation,ON,0.761037,224,3.3786,425,3.86447,562,60.200001,60.98491427644611,60.877420953050624
2022/1/23,ON Semiconductor Corporation,ON,0.753597,224,3.35729,425,3.8452,562,54.730000,61.36390917780836,62.48339866893501
2021/12/19,ON Semiconductor Corporation,ON,0.773637,224,3.39629,425,3.84507,562,61.990002,62.88623135948864,62.70189745920553
2021/11/21,ON Semiconductor Corporation,ON,0.80595,224,3.49965,425,3.89203,562,63.340000,60.2770816108767,58.833723676198886
2021/10/24,ON Semiconductor Corporation,ON,0.769053,224,3.46153,425,3.86568,562,45.970001,44.9650821669178,44.9730237091059
2021/9/19,ON Semiconductor Corporation,ON,0.793122,224,3.44674,425,3.86739,562,48.889999,47.45373253331978,46.82133234930888
2021/8/22,ON Semiconductor Corporation,ON,0.792407,224,3.55064,425,3.90833,562,41.500000,42.35263728860365,42.23439313082534
2021/7/18,ON Semiconductor Corporation,ON,0.728637,224,3.46087,425,3.83616,562,35.150002,37.088331046457306,37.25912900644299
2021/6/20,ON Semiconductor Corporation,ON,0.729706,224,3.40025,425,3.80689,562,35.779999,37.35815703827073,37.58613771771023
2021/5/23,ON Semiconductor Corporation,ON,0.722066,224,3.34416,425,3.78456,562,38.220001,37.69101293522491,37.905883990800675
2021/4/18,ON Semiconductor Corporation,ON,0.717677,224,3.2775,425,3.72813,562,42.180000,42.23954215959263,42.001082673622705
2021/3/21,ON Semiconductor Corporation,ON,0.732435,224,3.20525,425,3.73349,562,40.090000,39.58170957809757,39.47115855500456
2021/2/21,ON Semiconductor Corporation,ON,1,224,3.25874,425,3.81923,562,41.869999,40.2801558249786,39.7190036405623
2021/1/24,ON Semiconductor Corporation,ON,1,224,3.12146,425,3.74836,562,37.299999,36.84937691747972,36.233891903741785
2020/12/27,ON Semiconductor Corporation,ON,,224,3.05145,425,3.64912,562,31.990000,31.403557010956547,31.091738456255243
2020/11/29,ON Semiconductor Corporation,ON,,224,3.03187,425,3.60601,562,28.650000,28.09685130787858,27.826627170654614
2020/10/25,ON Semiconductor Corporation,ON,,224,2.96343,425,3.57847,562,26.160000,25.687489200567263,25.333485692181643
2020/9/27,ON Semiconductor Corporation,ON,,224,3.01485,425,3.59984,562,20.490000,20.923356834784347,21.082834781351124
2022/7/31,Outset Medical Inc.,OM,0.977089,73,4.65018,76,4.61772,84,15.450000,16.561812228701903,16.63244101231257
2022/7/24,Outset Medical Inc.,OM,0.977089,73,4.65018,76,4.61772,84,17.490000,17.00151429627379,16.926719015938506
2022/6/19,Outset Medical Inc.,OM,0.974149,73,4.60609,76,4.6033,84,14.610000,17.55043041268062,18.734857968734925
2022/5/22,Outset Medical Inc.,OM,0.970466,73,4.56641,76,4.55379,84,23.420000,25.37106556368281,26.873567782898675
2022/4/17,Outset Medical Inc.,OM,0.946685,73,4.23363,76,4.18851,84,43.860001,45.36289403048015,45.16004077383846
2022/3/20,Outset Medical Inc.,OM,0.936579,73,4.28708,76,4.2293,84,43.590000,41.93449191325021,41.7307163943825
2022/2/20,Outset Medical Inc.,OM,0.936579,73,4.28708,76,4.2293,84,41.209999,37.62099535533946,37.533531171930036
2022/1/23,Outset Medical Inc.,OM,0.984159,73,4.34793,76,4.37102,84,38.360001,38.81787821659398,39.673011921880764
2021/12/19,Outset Medical Inc.,OM,0.979751,73,4.18885,76,4.23175,84,44.790001,45.545700514463306,46.054908266271816
2021/11/21,Outset Medical Inc.,OM,0.979709,73,4.31368,76,4.36104,84,49.709999,51.8033935909969,52.20208075202153
2021/10/24,Outset Medical Inc.,OM,0.975768,73,4.31514,76,4.37298,84,51.529999,50.51729149714768,50.3051314016125
2021/9/19,Outset Medical Inc.,OM,0.969082,73,4.28009,76,4.3193,84,54.980000,51.35823442422475,50.29270824099015
2021/8/22,Outset Medical Inc.,OM,0.969082,73,4.28009,76,4.32415,84,40.540001,39.55450592793014,39.80422823392622
2021/7/18,Outset Medical Inc.,OM,0.962224,73,4.20491,76,4.21062,84,42.799999,44.73720173438783,45.35277817961027
2021/6/20,Outset Medical Inc.,OM,0.959412,73,4.36881,76,4.30142,84,49.560001,48.1329093772633,47.92585275926076
2021/5/23,Outset Medical Inc.,OM,0.959412,73,4.36881,76,4.30655,84,45.970001,46.181754519588814,47.29578853853883
2021/4/18,Outset Medical Inc.,OM,0.954333,73,4.29561,76,4.34054,84,53.900002,54.55924224760656,54.29478687243165
2021/3/21,Outset Medical Inc.,OM,0.94798,73,4.20572,76,4.2627,84,49.119999,49.80611084625075,50.06473170521167
2021/2/21,Outset Medical Inc.,OM,0.94798,73,4.20572,76,4.2627,84,52.959999,53.98822712499148,53.92379074779443
2021/1/24,Outset Medical Inc.,OM,0.95615,73,4.31284,76,4.40722,84,54.320000,51.179561481208836,51.21638382391952
2020/12/27,Outset Medical Inc.,OM,0.999906,73,4.56475,76,4.57834,84,53.259998,53.323009362296226,53.460983815255524
2020/11/29,Outset Medical Inc.,OM,0.999906,73,4.56907,76,4.58208,84,63.860001,59.584026050118084,57.91052142806678
2020/10/25,Outset Medical Inc.,OM,0.997996,73,4.5233,76,4.45461,84,49.730000,47.48851633335214,47.60376028681854
2020/9/27,Outset Medical Inc.,OM,0.997994,73,4.52482,76,4.45593,84,51.799999,55.61718754524593,56.59176145994498
2022/7/31,Olaplex Holdings Inc.,OLPX,1,12,4.57393,13,4.17413,15,17.200001,16.91370480719923,16.654339868342724
2022/7/24,Olaplex Holdings Inc.,OLPX,1,12,4.57393,13,4.17413,15,17.379999,16.48428118451191,16.124111492871553
2022/6/19,Olaplex Holdings Inc.,OLPX,1,12,4.57393,13,4.17413,15,14.010000,14.856600413387406,15.002633160612973
2022/5/22,Olaplex Holdings Inc.,OLPX,1,12,4.80698,13,4.72361,15,14.480000,13.970467018222816,13.962488656621868
2022/4/17,Olaplex Holdings Inc.,OLPX,1,12,5,13,4.88994,15,15.220000,15.33769921275899,15.44259319115794
2022/3/20,Olaplex Holdings Inc.,OLPX,1,12,5,13,4.88994,15,16.809999,15.53299931972604,15.728312363385042
2022/2/20,Olaplex Holdings Inc.,OLPX,1,12,5,13,4.88994,15,18.080000,19.5610546532509,19.92576137393846
2022/1/23,Olaplex Holdings Inc.,OLPX,1,12,5,13,4.87525,15,19.080000,22.081779910277696,22.860119101103965
2021/12/19,Olaplex Holdings Inc.,OLPX,1,12,5,13,4.85636,15,23.950001,25.884227578860177,26.061467296501956
2021/11/21,Olaplex Holdings Inc.,OLPX,1,12,5,13,4.85636,15,27.980000,27.730347356930984,27.5998904184363
2021/10/24,Olaplex Holdings Inc.,OLPX,1,12,5,13,4.85636,15,29.000000,26.474229261367604,26.083687392080414
2021/9/19,Olaplex Holdings Inc.,OLPX,1,12,5,13,4.79657,15,,,
2021/8/22,Olaplex Holdings Inc.,OLPX,1,12,5,13,4.74383,15,,,
2021/7/18,Olaplex Holdings Inc.,OLPX,1,12,5,13,5,15,,,
2021/6/20,Olaplex Holdings Inc.,OLPX,1,12,5,13,5,15,,,
2021/5/23,Olaplex Holdings Inc.,OLPX,,12,,13,5,15,,,
2021/4/18,Olaplex Holdings Inc.,OLPX,,12,,13,5,15,,,
2021/3/21,Olaplex Holdings Inc.,OLPX,,12,,13,5,15,,,
2021/2/21,Olaplex Holdings Inc.,OLPX,,12,,13,5,15,,,
2022/7/31,Olo Inc.,OLO,0.827313,41,3.41177,51,3.44076,66,10.710000,10.954242589336314,10.933282300918455
2022/7/24,Olo Inc.,OLO,0.828531,41,3.41551,51,3.44351,66,11.870000,11.239652885827075,11.065867515035158
2022/6/19,Olo Inc.,OLO,0.905471,41,3.82506,51,3.72711,66,10.040000,9.965065274656348,10.120739567746298
2022/5/22,Olo Inc.,OLO,0.943101,41,4.00514,51,3.87291,66,11.150000,10.851122462977305,10.844859840532214
2022/4/17,Olo Inc.,OLO,0.938383,41,3.95655,51,3.803,66,11.780000,12.426644865175184,12.591385248432138
2022/3/20,Olo Inc.,OLO,0.92106,41,3.96298,51,3.87701,66,13.420000,12.83814699919869,13.088107523576804
2022/2/20,Olo Inc.,OLO,0.910119,41,4.05535,51,4.22377,66,16.350000,17.21957423039933,17.2448681011913
2022/1/23,Olo Inc.,OLO,0.980083,41,4.4308,51,4.57237,66,15.090000,17.048224846895884,17.747879481105727
2021/12/19,Olo Inc.,OLO,0.972856,41,4.27447,51,4.47049,66,21.820000,23.249652590533184,23.773941892544425
2021/11/21,Olo Inc.,OLO,0.972704,41,4.28116,51,4.4778,66,27.000000,28.32235594458911,28.359463446874983
2021/10/24,Olo Inc.,OLO,0.969886,41,4.23484,51,4.51565,66,27.520000,27.593342462648252,28.0511427301592
2021/9/19,Olo Inc.,OLO,0.969886,41,4.24614,51,4.52227,66,34.939999,34.94464539013039,35.422514446202825
2021/8/22,Olo Inc.,OLO,0.969886,41,4.28215,51,4.48367,66,33.990002,35.003348829752305,35.25848398912604
2021/7/18,Olo Inc.,OLO,0.951566,41,4.14343,51,4.35075,66,34.540001,34.783527888561025,34.99217185446438
2021/6/20,Olo Inc.,OLO,0.951566,41,4.1463,51,4.35231,66,37.750000,38.221607583274846,37.629144718961356
2021/5/23,Olo Inc.,OLO,0.951566,41,4.12013,51,4.29844,66,28.700001,26.665578757995988,26.836441084588117
2021/4/18,Olo Inc.,OLO,0.945982,41,4.15466,51,4.19885,66,28.520000,28.33741949081552,28.658910601828953
2021/3/21,Olo Inc.,OLO,0.937172,41,4.17807,51,4.16321,66,29.799999,33.15826428099174,33.55266653333334
2021/2/21,Olo Inc.,OLO,0.937172,41,4.17807,51,4.16321,66,,,
2021/1/24,Olo Inc.,OLO,0.926253,41,4.20697,51,4.26361,66,,,
2020/12/27,Olo Inc.,OLO,0.919853,41,4.14431,51,4.20974,66,,,
2020/11/29,Olo Inc.,OLO,0.903971,41,3.99448,51,4.08359,66,,,
2020/10/25,Olo Inc.,OLO,0.893689,41,3.9036,51,4.0092,66,,,
2020/9/27,Olo Inc.,OLO,0.888063,41,3.73491,51,3.84674,66,,,
2022/7/31,Ollie's Bargain Outlet Holdings Inc.,OLLI,0.536673,118,2.74616,223,3.04108,298,58.950001,62.74094303699648,63.32238935183267
2022/7/24,Ollie's Bargain Outlet Holdings Inc.,OLLI,0.535439,118,2.74403,223,3.03948,298,65.580002,66.81824424812143,66.27972273365761
2022/6/19,Ollie's Bargain Outlet Holdings Inc.,OLLI,0.480411,118,2.63401,223,2.98899,298,57.970001,54.17703492761332,52.92923631283255
2022/5/22,Ollie's Bargain Outlet Holdings Inc.,OLLI,0.512029,118,2.74312,223,2.98402,298,42.349998,44.81645926510914,45.51346542486043
2022/4/17,Ollie's Bargain Outlet Holdings Inc.,OLLI,0.668362,118,2.93709,223,3.1287,298,54.599998,50.4157947549964,49.16497082833297
